time,lN,fN01,fN02,fN03,fN04,fN05,fN06,fN07,fN08,fN09,fN10,fN11,fN12,fN13,fN14,fN15,fN16,fN17,fN18,fN19,fN20,fN21,fN22,fN23,fN24,fNavg,fNstd,fNmin,fNmax
5.916000e+00,1.231580e+00,2.095038e+00,1.970777e+00,2.033274e+00,1.844000e+00,1.981846e+00,1.967298e+00,1.906730e+00,2.055586e+00,1.895839e+00,1.678000e+00,2.038550e+00,1.820121e+00,2.017574e+00,1.580560e+00,1.798860e+00,1.607664e+00,1.970241e+00,2.042139e+00,1.743625e+00,1.953125e+00,1.932222e+00,2.050041e+00,1.797375e+00,1.840353e+00,1.900868e+00,1.408154e-01,1.580560e+00,2.095038e+00
5.917000e+00,1.231750e+00,2.095878e+00,1.971165e+00,2.035247e+00,1.843667e+00,1.982808e+00,1.968634e+00,1.907299e+00,2.055586e+00,1.896711e+00,1.678550e+00,2.039703e+00,1.821274e+00,2.018638e+00,1.581040e+00,1.799739e+00,1.608583e+00,1.972771e+00,2.043006e+00,1.742625e+00,1.955481e+00,1.932626e+00,2.050612e+00,1.798375e+00,1.841647e+00,1.901736e+00,1.410198e-01,1.581040e+00,2.095878e+00
5.918000e+00,1.232120e+00,2.096718e+00,1.971359e+00,2.035964e+00,1.844444e+00,1.982346e+00,1.969441e+00,1.908744e+00,2.054759e+00,1.898054e+00,1.679900e+00,2.039703e+00,1.822426e+00,2.019149e+00,1.582640e+00,1.800618e+00,1.609521e+00,1.974518e+00,2.043699e+00,1.743562e+00,1.957067e+00,1.934697e+00,2.052041e+00,1.796875e+00,1.842588e+00,1.902535e+00,1.408563e-01,1.582640e+00,2.096718e+00
5.919000e+00,1.232210e+00,2.098168e+00,1.973204e+00,2.036906e+00,1.846444e+00,1.982077e+00,1.970186e+00,1.909265e+00,2.054414e+00,1.899597e+00,1.681400e+00,2.038959e+00,1.823577e+00,2.019872e+00,1.582880e+00,1.801496e+00,1.610459e+00,1.974819e+00,2.045145e+00,1.743875e+00,1.959087e+00,1.935253e+00,2.053102e+00,1.797000e+00,1.842941e+00,1.903339e+00,1.408386e-01,1.582880e+00,2.098168e+00
5.920000e+00,1.232400e+00,2.097328e+00,1.974078e+00,2.038430e+00,1.847556e+00,1.981923e+00,1.971242e+00,1.910284e+00,2.053862e+00,1.900805e+00,1.682700e+00,2.039368e+00,1.824727e+00,2.020681e+00,1.584160e+00,1.802375e+00,1.611397e+00,1.975602e+00,2.045780e+00,1.745313e+00,1.959904e+00,1.936869e+00,2.054041e+00,1.797375e+00,1.844000e+00,1.904158e+00,1.405615e-01,1.584160e+00,2.097328e+00
5.921000e+00,1.232610e+00,2.097481e+00,1.974369e+00,2.039372e+00,1.847889e+00,1.982346e+00,1.971553e+00,1.910972e+00,2.054069e+00,1.902685e+00,1.684300e+00,2.040260e+00,1.825876e+00,2.022043e+00,1.585280e+00,1.803254e+00,1.612336e+00,1.975120e+00,2.047052e+00,1.746188e+00,1.961154e+00,1.937929e+00,2.054735e+00,1.799625e+00,1.845118e+00,1.905042e+00,1.403428e-01,1.585280e+00,2.097481e+00
5.922000e+00,1.232950e+00,2.097786e+00,1.975922e+00,2.040673e+00,1.850111e+00,1.982923e+00,1.972050e+00,1.912322e+00,2.054069e+00,1.904228e+00,1.686100e+00,2.040818e+00,1.827024e+00,2.021787e+00,1.584160e+00,1.804129e+00,1.613275e+00,1.972711e+00,2.047688e+00,1.747188e+00,1.963125e+00,1.939798e+00,2.055061e+00,1.797375e+00,1.845941e+00,1.905678e+00,1.403533e-01,1.584160e+00,2.097786e+00
5.923000e+00,1.233200e+00,2.099237e+00,1.976117e+00,2.041704e+00,1.851000e+00,1.984192e+00,1.971863e+00,1.912844e+00,2.055793e+00,1.905369e+00,1.687800e+00,2.041822e+00,1.828172e+00,2.023064e+00,1.584400e+00,1.805005e+00,1.614214e+00,1.970422e+00,2.048092e+00,1.749313e+00,1.963462e+00,1.940556e+00,2.055184e+00,1.794250e+00,1.846941e+00,1.906284e+00,1.403622e-01,1.584400e+00,2.099237e+00
5.924000e+00,1.233390e+00,2.098702e+00,1.977961e+00,2.043767e+00,1.852222e+00,1.984846e+00,1.972267e+00,1.913223e+00,2.057034e+00,1.906242e+00,1.689500e+00,2.042528e+00,1.829318e+00,2.024894e+00,1.584320e+00,1.805881e+00,1.615153e+00,1.969277e+00,2.050636e+00,1.750250e+00,1.965240e+00,1.941667e+00,2.056449e+00,1.793125e+00,1.847118e+00,1.907151e+00,1.405424e-01,1.584320e+00,2.098702e+00
5.925000e+00,1.233710e+00,2.099389e+00,1.977767e+00,2.045291e+00,1.853333e+00,1.985846e+00,1.973292e+00,1.914076e+00,2.058414e+00,1.906846e+00,1.690800e+00,2.043606e+00,1.830464e+00,2.025787e+00,1.585680e+00,1.806759e+00,1.616092e+00,1.969699e+00,2.051618e+00,1.752250e+00,1.966635e+00,1.942929e+00,2.057347e+00,1.793625e+00,1.847882e+00,1.908143e+00,1.404561e-01,1.585680e+00,2.099389e+00
5.926000e+00,1.233880e+00,2.101298e+00,1.976699e+00,2.046906e+00,1.854556e+00,1.986731e+00,1.974317e+00,1.914739e+00,2.059241e+00,1.908188e+00,1.692700e+00,2.044870e+00,1.831608e+00,2.026894e+00,1.585120e+00,1.807638e+00,1.617032e+00,1.972229e+00,2.053179e+00,1.754375e+00,1.967981e+00,1.943737e+00,2.057918e+00,1.794750e+00,1.848824e+00,1.909230e+00,1.405703e-01,1.585120e+00,2.101298e+00
5.927000e+00,1.234330e+00,2.101069e+00,1.977184e+00,2.048520e+00,1.854333e+00,1.987192e+00,1.974503e+00,1.915687e+00,2.059793e+00,1.910268e+00,1.693350e+00,2.045836e+00,1.832752e+00,2.028809e+00,1.586000e+00,1.808517e+00,1.617972e+00,1.974759e+00,2.053526e+00,1.755375e+00,1.968990e+00,1.945101e+00,2.059102e+00,1.793875e+00,1.849647e+00,1.910090e+00,1.406380e-01,1.586000e+00,2.101069e+00
5.928000e+00,1.234500e+00,2.103282e+00,1.979029e+00,2.049776e+00,1.856667e+00,1.989269e+00,1.973416e+00,1.916919e+00,2.060483e+00,1.910805e+00,1.695300e+00,2.046691e+00,1.833895e+00,2.030085e+00,1.586720e+00,1.809396e+00,1.618911e+00,1.974940e+00,2.054971e+00,1.756062e+00,1.969615e+00,1.945505e+00,2.059510e+00,1.794125e+00,1.849824e+00,1.911050e+00,1.406800e-01,1.586720e+00,2.103282e+00
5.929000e+00,1.234710e+00,2.103817e+00,1.978932e+00,2.050269e+00,1.857000e+00,1.989962e+00,1.973261e+00,1.917725e+00,2.061103e+00,1.912953e+00,1.696100e+00,2.047435e+00,1.835036e+00,2.030851e+00,1.587520e+00,1.810275e+00,1.619851e+00,1.974518e+00,2.055723e+00,1.757812e+00,1.971538e+00,1.946465e+00,2.060367e+00,1.797125e+00,1.850824e+00,1.911936e+00,1.404645e-01,1.587520e+00,2.103817e+00
5.930000e+00,1.234910e+00,2.104580e+00,1.978932e+00,2.051121e+00,1.859222e+00,1.991769e+00,1.972826e+00,1.919005e+00,2.062069e+00,1.914832e+00,1.697100e+00,2.048587e+00,1.836177e+00,2.032340e+00,1.587520e+00,1.811153e+00,1.620791e+00,1.975542e+00,2.056821e+00,1.759875e+00,1.972837e+00,1.947828e+00,2.061959e+00,1.796375e+00,1.851412e+00,1.912945e+00,1.405822e-01,1.587520e+00,2.104580e+00
5.931000e+00,1.235110e+00,2.105878e+00,1.982136e+00,2.052735e+00,1.859000e+00,1.992769e+00,1.973137e+00,1.918791e+00,2.064276e+00,1.915436e+00,1.697750e+00,2.049517e+00,1.837317e+00,2.034255e+00,1.588400e+00,1.812032e+00,1.621731e+00,1.976084e+00,2.057399e+00,1.759437e+00,1.973990e+00,1.948889e+00,2.062939e+00,1.796000e+00,1.850353e+00,1.913761e+00,1.409234e-01,1.588400e+00,2.105878e+00
5.932000e+00,1.235360e+00,2.106870e+00,1.982330e+00,2.053991e+00,1.860889e+00,1.993385e+00,1.974286e+00,1.919218e+00,2.065448e+00,1.915772e+00,1.698850e+00,2.049888e+00,1.838457e+00,2.035319e+00,1.590080e+00,1.812911e+00,1.622672e+00,1.977651e+00,2.058613e+00,1.761750e+00,1.974856e+00,1.949545e+00,2.063796e+00,1.797125e+00,1.849941e+00,1.914735e+00,1.407843e-01,1.590080e+00,2.106870e+00
5.933000e+00,1.235720e+00,2.107634e+00,1.982427e+00,2.054888e+00,1.861444e+00,1.994231e+00,1.974689e+00,1.920142e+00,2.066690e+00,1.916577e+00,1.700450e+00,2.050892e+00,1.839595e+00,2.035277e+00,1.590160e+00,1.813790e+00,1.623612e+00,1.978494e+00,2.058960e+00,1.762875e+00,1.975385e+00,1.951212e+00,2.064694e+00,1.797500e+00,1.849118e+00,1.915447e+00,1.407862e-01,1.590160e+00,2.107634e+00
5.934000e+00,1.235950e+00,2.107023e+00,1.983592e+00,2.055516e+00,1.860000e+00,1.994846e+00,1.975807e+00,1.920332e+00,2.067931e+00,1.918054e+00,1.701850e+00,2.051450e+00,1.840732e+00,2.037191e+00,1.591440e+00,1.814669e+00,1.624552e+00,1.979819e+00,2.059827e+00,1.764312e+00,1.976587e+00,1.951818e+00,2.065633e+00,1.799375e+00,1.848118e+00,1.916270e+00,1.406809e-01,1.591440e+00,2.107023e+00
5.935000e+00,1.236210e+00,2.109084e+00,1.984272e+00,2.056188e+00,1.859444e+00,1.996000e+00,1.976149e+00,1.920853e+00,2.069517e+00,1.919463e+00,1.702750e+00,2.052305e+00,1.841869e+00,2.038723e+00,1.592400e+00,1.815547e+00,1.625492e+00,1.981747e+00,2.060289e+00,1.766375e+00,1.976683e+00,1.952626e+00,2.066735e+00,1.801375e+00,1.848294e+00,1.917258e+00,1.407106e-01,1.592400e+00,2.109084e+00
5.936000e+00,1.236350e+00,2.110305e+00,1.985631e+00,2.057892e+00,1.859000e+00,1.997308e+00,1.977640e+00,1.920924e+00,2.070897e+00,1.920067e+00,1.705000e+00,2.053532e+00,1.843005e+00,2.039660e+00,1.592960e+00,1.816426e+00,1.626433e+00,1.984036e+00,2.061214e+00,1.767187e+00,1.977885e+00,1.952929e+00,2.066735e+00,1.801500e+00,1.848588e+00,1.918198e+00,1.408189e-01,1.592960e+00,2.110305e+00
5.937000e+00,1.236740e+00,2.111603e+00,1.987184e+00,2.059731e+00,1.858333e+00,1.998808e+00,1.978665e+00,1.921469e+00,2.071655e+00,1.922081e+00,1.706000e+00,2.054758e+00,1.844140e+00,2.041362e+00,1.593600e+00,1.817305e+00,1.627373e+00,1.986566e+00,2.061387e+00,1.768188e+00,1.978702e+00,1.953535e+00,2.064980e+00,1.803500e+00,1.849706e+00,1.919193e+00,1.408190e-01,1.593600e+00,2.111603e+00
5.938000e+00,1.237050e+00,2.113740e+00,1.986699e+00,2.060135e+00,1.859444e+00,1.999615e+00,1.979969e+00,1.921564e+00,2.072207e+00,1.922550e+00,1.706400e+00,2.055539e+00,1.845274e+00,2.041532e+00,1.593680e+00,1.818184e+00,1.628313e+00,1.989096e+00,2.062543e+00,1.769562e+00,1.979327e+00,1.954697e+00,2.064531e+00,1.804625e+00,1.850176e+00,1.919975e+00,1.408613e-01,1.593680e+00,2.113740e+00
5.939000e+00,1.237290e+00,2.113969e+00,1.989417e+00,2.061256e+00,1.858333e+00,2.000500e+00,1.981025e+00,1.921967e+00,2.073793e+00,1.921745e+00,1.707200e+00,2.056134e+00,1.846408e+00,2.041830e+00,1.595920e+00,1.819062e+00,1.629253e+00,1.989819e+00,2.063757e+00,1.770063e+00,1.980913e+00,1.955505e+00,2.064286e+00,1.806625e+00,1.851706e+00,1.920854e+00,1.407123e-01,1.595920e+00,2.113969e+00
5.940000e+00,1.237400e+00,2.116183e+00,1.989029e+00,2.062915e+00,1.860222e+00,2.001885e+00,1.981988e+00,1.921991e+00,2.074069e+00,1.922013e+00,1.707550e+00,2.056877e+00,1.847541e+00,2.042340e+00,1.595200e+00,1.819941e+00,1.630193e+00,1.991265e+00,2.064277e+00,1.770125e+00,1.981779e+00,1.955859e+00,2.065061e+00,1.807500e+00,1.853176e+00,1.921624e+00,1.409325e-01,1.595200e+00,2.116183e+00
5.941000e+00,1.237590e+00,2.115954e+00,1.990874e+00,2.063543e+00,1.860889e+00,2.002962e+00,1.983478e+00,1.921635e+00,2.075655e+00,1.922013e+00,1.708300e+00,2.058327e+00,1.848674e+00,2.044426e+00,1.597600e+00,1.820820e+00,1.631133e+00,1.992108e+00,2.065838e+00,1.771437e+00,1.983029e+00,1.957778e+00,2.065184e+00,1.808375e+00,1.853824e+00,1.922661e+00,1.408452e-01,1.597600e+00,2.115954e+00
5.942000e+00,1.238040e+00,2.117328e+00,1.990583e+00,2.065471e+00,1.863444e+00,2.004462e+00,1.984876e+00,1.920237e+00,2.076414e+00,1.922752e+00,1.708850e+00,2.059145e+00,1.849806e+00,2.045745e+00,1.598960e+00,1.821701e+00,1.632073e+00,1.991265e+00,2.065896e+00,1.772813e+00,1.983846e+00,1.958081e+00,2.065959e+00,1.809000e+00,1.856176e+00,1.923537e+00,1.407369e-01,1.598960e+00,2.117328e+00
5.943000e+00,1.238210e+00,2.119008e+00,1.991262e+00,2.066368e+00,1.864222e+00,2.005692e+00,1.985652e+00,1.919763e+00,2.077586e+00,1.923960e+00,1.710500e+00,2.060892e+00,1.850937e+00,2.045149e+00,1.598240e+00,1.822579e+00,1.633013e+00,1.991988e+00,2.063931e+00,1.774125e+00,1.981538e+00,1.959495e+00,2.067143e+00,1.810125e+00,1.857647e+00,1.924201e+00,1.406809e-01,1.598240e+00,2.119008e+00
5.944000e+00,1.238440e+00,2.119924e+00,1.992330e+00,2.068027e+00,1.864778e+00,2.007154e+00,1.986988e+00,1.919645e+00,2.079034e+00,1.924161e+00,1.711750e+00,2.061710e+00,1.852069e+00,2.047362e+00,1.600560e+00,1.823458e+00,1.633953e+00,1.992590e+00,2.063179e+00,1.774687e+00,1.979904e+00,1.959798e+00,2.068245e+00,1.810750e+00,1.858176e+00,1.925010e+00,1.405666e-01,1.600560e+00,2.119924e+00
5.945000e+00,1.238810e+00,2.120840e+00,1.995631e+00,2.069238e+00,1.866556e+00,2.007962e+00,1.987857e+00,1.920427e+00,2.080207e+00,1.925906e+00,1.713300e+00,2.063234e+00,1.853200e+00,2.047915e+00,1.602480e+00,1.824336e+00,1.634892e+00,1.994337e+00,2.062312e+00,1.776688e+00,1.979231e+00,1.961061e+00,2.069347e+00,1.812750e+00,1.858706e+00,1.926184e+00,1.403430e-01,1.602480e+00,2.120840e+00
5.946000e+00,1.239100e+00,2.121450e+00,1.994272e+00,2.070942e+00,1.868667e+00,2.009000e+00,1.989255e+00,1.920498e+00,2.080621e+00,1.928456e+00,1.714200e+00,2.064052e+00,1.854331e+00,2.048894e+00,1.602480e+00,1.825215e+00,1.635832e+00,1.996506e+00,2.062948e+00,1.777375e+00,1.979423e+00,1.961717e+00,2.069429e+00,1.813500e+00,1.860529e+00,1.927066e+00,1.403271e-01,1.602480e+00,2.121450e+00
5.947000e+00,1.239250e+00,2.122366e+00,1.996990e+00,2.072018e+00,1.867444e+00,2.009846e+00,1.990590e+00,1.921137e+00,2.081862e+00,1.929463e+00,1.715800e+00,2.065167e+00,1.855462e+00,2.049872e+00,1.603440e+00,1.826093e+00,1.636771e+00,1.998434e+00,2.062717e+00,1.779312e+00,1.979952e+00,1.963232e+00,2.071143e+00,1.815125e+00,1.861353e+00,1.928150e+00,1.403287e-01,1.603440e+00,2.122366e+00
5.948000e+00,1.239540e+00,2.124962e+00,1.998544e+00,2.072287e+00,1.870889e+00,2.011192e+00,1.990994e+00,1.922085e+00,2.082207e+00,1.930604e+00,1.717050e+00,2.066134e+00,1.856593e+00,2.051234e+00,1.604880e+00,1.826972e+00,1.637710e+00,2.000361e+00,2.063295e+00,1.779500e+00,1.980433e+00,1.963283e+00,2.071265e+00,1.815250e+00,1.862882e+00,1.929192e+00,1.402884e-01,1.604880e+00,2.124962e+00
5.949000e+00,1.239750e+00,2.125649e+00,1.998252e+00,2.073139e+00,1.873111e+00,2.013154e+00,1.992205e+00,1.922844e+00,2.083448e+00,1.930940e+00,1.718150e+00,2.067026e+00,1.857725e+00,2.051787e+00,1.605600e+00,1.827850e+00,1.638649e+00,2.001747e+00,2.065434e+00,1.779937e+00,1.980962e+00,1.964192e+00,2.072449e+00,1.818500e+00,1.863647e+00,1.930267e+00,1.402694e-01,1.605600e+00,2.125649e+00
5.950000e+00,1.239960e+00,2.126565e+00,1.998350e+00,2.073767e+00,1.871556e+00,2.014038e+00,1.992640e+00,1.923673e+00,2.084966e+00,1.932483e+00,1.720150e+00,2.067398e+00,1.858856e+00,2.052894e+00,1.607200e+00,1.828728e+00,1.639588e+00,2.002410e+00,2.065029e+00,1.782312e+00,1.982933e+00,1.964949e+00,2.073510e+00,1.815875e+00,1.864000e+00,1.930995e+00,1.401752e-01,1.607200e+00,2.126565e+00
5.951000e+00,1.240290e+00,2.127023e+00,2.000388e+00,2.074439e+00,1.875111e+00,2.014346e+00,1.994037e+00,1.923483e+00,2.086483e+00,1.933020e+00,1.722250e+00,2.067807e+00,1.859989e+00,2.054511e+00,1.606640e+00,1.829607e+00,1.640526e+00,2.002771e+00,2.067052e+00,1.782687e+00,1.983990e+00,1.965657e+00,2.074694e+00,1.817875e+00,1.864765e+00,1.932048e+00,1.402412e-01,1.606640e+00,2.127023e+00
5.952000e+00,1.240560e+00,2.129160e+00,2.001262e+00,2.075650e+00,1.875222e+00,2.015000e+00,1.995373e+00,1.924123e+00,2.088414e+00,1.935235e+00,1.723700e+00,2.068476e+00,1.861122e+00,2.055489e+00,1.607520e+00,1.830485e+00,1.641464e+00,2.002952e+00,2.068439e+00,1.784500e+00,1.984471e+00,1.967071e+00,2.075673e+00,1.818375e+00,1.866353e+00,1.933147e+00,1.403096e-01,1.607520e+00,2.129160e+00
5.953000e+00,1.240670e+00,2.130305e+00,2.000583e+00,2.076502e+00,1.877889e+00,2.016000e+00,1.996273e+00,1.924645e+00,2.089517e+00,1.935638e+00,1.724050e+00,2.069182e+00,1.862255e+00,2.055957e+00,1.609920e+00,1.831363e+00,1.642402e+00,2.003072e+00,2.069769e+00,1.784750e+00,1.985721e+00,1.968283e+00,2.077551e+00,1.820625e+00,1.867647e+00,1.934163e+00,1.401577e-01,1.609920e+00,2.130305e+00
5.954000e+00,1.241200e+00,2.131221e+00,2.001553e+00,2.076996e+00,1.878889e+00,2.016731e+00,1.997081e+00,1.925308e+00,2.090483e+00,1.937651e+00,1.726000e+00,2.069851e+00,1.863390e+00,2.056851e+00,1.609520e+00,1.832241e+00,1.643340e+00,2.005301e+00,2.070347e+00,1.785688e+00,1.987115e+00,1.968485e+00,2.078490e+00,1.818250e+00,1.868529e+00,1.934971e+00,1.403103e-01,1.609520e+00,2.131221e+00
5.955000e+00,1.241440e+00,2.132443e+00,2.002718e+00,2.077892e+00,1.879111e+00,2.018077e+00,1.997950e+00,1.926588e+00,2.090828e+00,1.939262e+00,1.728150e+00,2.070149e+00,1.864526e+00,2.058043e+00,1.610720e+00,1.833119e+00,1.644278e+00,2.005663e+00,2.071676e+00,1.787187e+00,1.987548e+00,1.969192e+00,2.079755e+00,1.820625e+00,1.869353e+00,1.936036e+00,1.401389e-01,1.610720e+00,2.132443e+00
5.956000e+00,1.241590e+00,2.132748e+00,2.002913e+00,2.079686e+00,1.880778e+00,2.018308e+00,1.998509e+00,1.926872e+00,2.090138e+00,1.939396e+00,1.729800e+00,2.069665e+00,1.865663e+00,2.058936e+00,1.611200e+00,1.833996e+00,1.645215e+00,2.006807e+00,2.073526e+00,1.787937e+00,1.989712e+00,1.968737e+00,2.080898e+00,1.822500e+00,1.870941e+00,1.936870e+00,1.399728e-01,1.611200e+00,2.132748e+00
5.957000e+00,1.241890e+00,2.133969e+00,2.002427e+00,2.080762e+00,1.882000e+00,2.017423e+00,1.999689e+00,1.928294e+00,2.088828e+00,1.940738e+00,1.731550e+00,2.069442e+00,1.866802e+00,2.060340e+00,1.612960e+00,1.834873e+00,1.646153e+00,2.008675e+00,2.074913e+00,1.789500e+00,1.990529e+00,1.966263e+00,2.081224e+00,1.822375e+00,1.872118e+00,1.937577e+00,1.396426e-01,1.612960e+00,2.133969e+00
5.958000e+00,1.242010e+00,2.133969e+00,2.002913e+00,2.081973e+00,1.882556e+00,2.016846e+00,2.000963e+00,1.928815e+00,2.088345e+00,1.941544e+00,1.732350e+00,2.069033e+00,1.867942e+00,2.060723e+00,1.614400e+00,1.835749e+00,1.647090e+00,2.010422e+00,2.075838e+00,1.790125e+00,1.991971e+00,1.965152e+00,2.082163e+00,1.822375e+00,1.873118e+00,1.938182e+00,1.394417e-01,1.614400e+00,2.133969e+00
5.959000e+00,1.242350e+00,2.136336e+00,2.003398e+00,2.083901e+00,1.885222e+00,2.016846e+00,2.001739e+00,1.929502e+00,2.089586e+00,1.941946e+00,1.733950e+00,2.069257e+00,1.869083e+00,2.061702e+00,1.614960e+00,1.836628e+00,1.646776e+00,2.010542e+00,2.076647e+00,1.791125e+00,1.992548e+00,1.964545e+00,2.083306e+00,1.823750e+00,1.874412e+00,1.939071e+00,1.395398e-01,1.614960e+00,2.136336e+00
5.960000e+00,1.242450e+00,2.136183e+00,2.004563e+00,2.084888e+00,1.883111e+00,2.017846e+00,2.003230e+00,1.929787e+00,2.090483e+00,1.943087e+00,1.735500e+00,2.069182e+00,1.870227e+00,2.062511e+00,1.615680e+00,1.837506e+00,1.647265e+00,2.010482e+00,2.077746e+00,1.792188e+00,1.993365e+00,1.964444e+00,2.084327e+00,1.825000e+00,1.875471e+00,1.939753e+00,1.394816e-01,1.615680e+00,2.136183e+00
5.961000e+00,1.242860e+00,2.137786e+00,2.005049e+00,2.086502e+00,1.886556e+00,2.019346e+00,2.004783e+00,1.930711e+00,2.091724e+00,1.945436e+00,1.736450e+00,2.070223e+00,1.871372e+00,2.063362e+00,1.616320e+00,1.838384e+00,1.648204e+00,2.011386e+00,2.078902e+00,1.793000e+00,1.994471e+00,1.965152e+00,2.084939e+00,1.826625e+00,1.876765e+00,1.940977e+00,1.395367e-01,1.616320e+00,2.137786e+00
5.962000e+00,1.243030e+00,2.138931e+00,2.006602e+00,2.087040e+00,1.888000e+00,2.021154e+00,2.005621e+00,1.931564e+00,2.091793e+00,1.947383e+00,1.738300e+00,2.071561e+00,1.872519e+00,2.063532e+00,1.617840e+00,1.839262e+00,1.648163e+00,2.012229e+00,2.079769e+00,1.794375e+00,1.996058e+00,1.966364e+00,2.085510e+00,1.823625e+00,1.877941e+00,1.941881e+00,1.395800e-01,1.617840e+00,2.138931e+00
5.963000e+00,1.243240e+00,2.137176e+00,2.006796e+00,2.087758e+00,1.888778e+00,2.022077e+00,2.006770e+00,1.932251e+00,2.092966e+00,1.948322e+00,1.740150e+00,2.072639e+00,1.873667e+00,2.064043e+00,1.618000e+00,1.840140e+00,1.648286e+00,2.012169e+00,2.080116e+00,1.794187e+00,1.996394e+00,1.966465e+00,2.086163e+00,1.825750e+00,1.879412e+00,1.942520e+00,1.394199e-01,1.618000e+00,2.137176e+00
5.964000e+00,1.243620e+00,2.137786e+00,2.008544e+00,2.087130e+00,1.889889e+00,2.022731e+00,2.007609e+00,1.933057e+00,2.094069e+00,1.950201e+00,1.742000e+00,2.073903e+00,1.874818e+00,2.064298e+00,1.620320e+00,1.841018e+00,1.648816e+00,2.014518e+00,2.081734e+00,1.794687e+00,1.996875e+00,1.968030e+00,2.086653e+00,1.826750e+00,1.880824e+00,1.943594e+00,1.392235e-01,1.620320e+00,2.137786e+00
5.965000e+00,1.243740e+00,2.138550e+00,2.007670e+00,2.086278e+00,1.891444e+00,2.024000e+00,2.008696e+00,1.933555e+00,2.094414e+00,1.951409e+00,1.743250e+00,2.074684e+00,1.875970e+00,2.063532e+00,1.621200e+00,1.841896e+00,1.649102e+00,2.015723e+00,2.082370e+00,1.795375e+00,1.997885e+00,1.969495e+00,2.087265e+00,1.829625e+00,1.881765e+00,1.944381e+00,1.389809e-01,1.621200e+00,2.138550e+00
5.966000e+00,1.244040e+00,2.139542e+00,2.010291e+00,2.084843e+00,1.891556e+00,2.025577e+00,2.009379e+00,1.934313e+00,2.095862e+00,1.951611e+00,1.744200e+00,2.075242e+00,1.877125e+00,2.062553e+00,1.621440e+00,1.842774e+00,1.649959e+00,2.017530e+00,2.083064e+00,1.796250e+00,1.998269e+00,1.970354e+00,2.088816e+00,1.830000e+00,1.883294e+00,1.945160e+00,1.389875e-01,1.621440e+00,2.139542e+00
5.967000e+00,1.244280e+00,2.141069e+00,2.009320e+00,2.085291e+00,1.892778e+00,2.026769e+00,2.009845e+00,1.934384e+00,2.097586e+00,1.953020e+00,1.745450e+00,2.076245e+00,1.878281e+00,2.062936e+00,1.623200e+00,1.843652e+00,1.650857e+00,2.019096e+00,2.084277e+00,1.796312e+00,1.999183e+00,1.971616e+00,2.089510e+00,1.831125e+00,1.883941e+00,1.946073e+00,1.389370e-01,1.623200e+00,2.141069e+00
5.968000e+00,1.244490e+00,2.141221e+00,2.013301e+00,2.085336e+00,1.894778e+00,2.028462e+00,2.010404e+00,1.934668e+00,2.098345e+00,1.953960e+00,1.746850e+00,2.077621e+00,1.879439e+00,2.063277e+00,1.625120e+00,1.844530e+00,1.651796e+00,2.020723e+00,2.085780e+00,1.797813e+00,2.000000e+00,1.972576e+00,2.089265e+00,1.833500e+00,1.885235e+00,1.947250e+00,1.386772e-01,1.625120e+00,2.141221e+00
5.969000e+00,1.244750e+00,2.142824e+00,2.012039e+00,2.085874e+00,1.896222e+00,2.029885e+00,2.011180e+00,1.934858e+00,2.099793e+00,1.954027e+00,1.748550e+00,2.078699e+00,1.880598e+00,2.063489e+00,1.624560e+00,1.845408e+00,1.653224e+00,2.021627e+00,2.087052e+00,1.798812e+00,2.001346e+00,1.974192e+00,2.089878e+00,1.832375e+00,1.885235e+00,1.947990e+00,1.388122e-01,1.624560e+00,2.142824e+00
5.970000e+00,1.244970e+00,2.144427e+00,2.014272e+00,2.087175e+00,1.895889e+00,2.030385e+00,2.012360e+00,1.935924e+00,2.102552e+00,1.956510e+00,1.749500e+00,2.078996e+00,1.881759e+00,2.064638e+00,1.625440e+00,1.846286e+00,1.653755e+00,2.021084e+00,2.087803e+00,1.799813e+00,2.001731e+00,1.974949e+00,2.089592e+00,1.831125e+00,1.885176e+00,1.948798e+00,1.390022e-01,1.625440e+00,2.144427e+00
5.971000e+00,1.245260e+00,2.145115e+00,2.014175e+00,2.088117e+00,1.896889e+00,2.031269e+00,2.013385e+00,1.935427e+00,2.103586e+00,1.957517e+00,1.750950e+00,2.079368e+00,1.882922e+00,2.065830e+00,1.626560e+00,1.847164e+00,1.655184e+00,2.021988e+00,2.088497e+00,1.799813e+00,2.002548e+00,1.975859e+00,2.089265e+00,1.832625e+00,1.885471e+00,1.949563e+00,1.388381e-01,1.626560e+00,2.145115e+00
5.972000e+00,1.245590e+00,2.145573e+00,2.015922e+00,2.088924e+00,1.901111e+00,2.032154e+00,2.014068e+00,1.936043e+00,2.104345e+00,1.958054e+00,1.752300e+00,2.080223e+00,1.884085e+00,2.067660e+00,1.627920e+00,1.848042e+00,1.656122e+00,2.021627e+00,2.089653e+00,1.801375e+00,2.003317e+00,1.977071e+00,2.088694e+00,1.835625e+00,1.886294e+00,1.950675e+00,1.385356e-01,1.627920e+00,2.145573e+00
