time,lN,fN01,fN02,fN03,fN04,fN05,fN06,fN07,fN08,fN09,fN10,fN11,fN12,fN13,fN14,fN15,fN16,fN17,fN18,fN19,fN20,fN21,fN22,fN23,fN24,fNavg,fNstd,fNmin,fNmax
5.512000e+00,9.777400e-01,1.464885e+00,1.458655e+00,1.488750e+00,1.321500e+00,1.443628e+00,1.486629e+00,1.553239e+00,1.576661e+00,1.551538e+00,1.383602e+00,1.155455e+00,1.266877e+00,1.365680e+00,1.339666e+00,1.132258e+00,1.259709e+00,1.355222e+00,1.389422e+00,1.212286e+00,1.184131e+00,1.284781e+00,1.369617e+00,1.463668e+00,1.362000e+00,1.369578e+00,1.231813e-01,1.132258e+00,1.576661e+00
5.513000e+00,9.778200e-01,1.464809e+00,1.459372e+00,1.488750e+00,1.322867e+00,1.444651e+00,1.487303e+00,1.553985e+00,1.577718e+00,1.551769e+00,1.383665e+00,1.155346e+00,1.267391e+00,1.366720e+00,1.340336e+00,1.132813e+00,1.260232e+00,1.354667e+00,1.391214e+00,1.212848e+00,1.184896e+00,1.285269e+00,1.371234e+00,1.465066e+00,1.362059e+00,1.370207e+00,1.232518e-01,1.132813e+00,1.577718e+00
5.514000e+00,9.783400e-01,1.465191e+00,1.460942e+00,1.490313e+00,1.323467e+00,1.445953e+00,1.487266e+00,1.554370e+00,1.578960e+00,1.552885e+00,1.384503e+00,1.156061e+00,1.267589e+00,1.367600e+00,1.341006e+00,1.133369e+00,1.260755e+00,1.358222e+00,1.391387e+00,1.213409e+00,1.185661e+00,1.285756e+00,1.371915e+00,1.466943e+00,1.362529e+00,1.371085e+00,1.234003e-01,1.133369e+00,1.578960e+00
5.515000e+00,9.784900e-01,1.466336e+00,1.462197e+00,1.490078e+00,1.324033e+00,1.446884e+00,1.487491e+00,1.555141e+00,1.580487e+00,1.554154e+00,1.385621e+00,1.156753e+00,1.267233e+00,1.370000e+00,1.341676e+00,1.133924e+00,1.261278e+00,1.357889e+00,1.392139e+00,1.213971e+00,1.186426e+00,1.286242e+00,1.373702e+00,1.468122e+00,1.362471e+00,1.371844e+00,1.235700e-01,1.133924e+00,1.580487e+00
5.516000e+00,9.787600e-01,1.467710e+00,1.462780e+00,1.492266e+00,1.323967e+00,1.448419e+00,1.488052e+00,1.556350e+00,1.581829e+00,1.555615e+00,1.385994e+00,1.156710e+00,1.267589e+00,1.369280e+00,1.342347e+00,1.134480e+00,1.261802e+00,1.358778e+00,1.392139e+00,1.214533e+00,1.187193e+00,1.286728e+00,1.375660e+00,1.469083e+00,1.363941e+00,1.372635e+00,1.238945e-01,1.134480e+00,1.581829e+00
5.517000e+00,9.790000e-01,1.470076e+00,1.464395e+00,1.493047e+00,1.324067e+00,1.449814e+00,1.488689e+00,1.557352e+00,1.583490e+00,1.557115e+00,1.386801e+00,1.157489e+00,1.268340e+00,1.370640e+00,1.343018e+00,1.135036e+00,1.262326e+00,1.360000e+00,1.394393e+00,1.215096e+00,1.187959e+00,1.287214e+00,1.376255e+00,1.470699e+00,1.363824e+00,1.373631e+00,1.242002e-01,1.135036e+00,1.583490e+00
5.518000e+00,9.792100e-01,1.469618e+00,1.465022e+00,1.495547e+00,1.324367e+00,1.450372e+00,1.489700e+00,1.558226e+00,1.585034e+00,1.557769e+00,1.387360e+00,1.158268e+00,1.268775e+00,1.371040e+00,1.343689e+00,1.135592e+00,1.262850e+00,1.359444e+00,1.395549e+00,1.215659e+00,1.188726e+00,1.287700e+00,1.377277e+00,1.472489e+00,1.364882e+00,1.374373e+00,1.243909e-01,1.135592e+00,1.585034e+00
5.519000e+00,9.793500e-01,1.470153e+00,1.465291e+00,1.495703e+00,1.324767e+00,1.451814e+00,1.489925e+00,1.559537e+00,1.586661e+00,1.557808e+00,1.388416e+00,1.158810e+00,1.269605e+00,1.372560e+00,1.344360e+00,1.136148e+00,1.263375e+00,1.359111e+00,1.397399e+00,1.216222e+00,1.189494e+00,1.288186e+00,1.378468e+00,1.473974e+00,1.365294e+00,1.375128e+00,1.244953e-01,1.136148e+00,1.586661e+00
5.520000e+00,9.795400e-01,1.470611e+00,1.465874e+00,1.495312e+00,1.325333e+00,1.453442e+00,1.490300e+00,1.560051e+00,1.588658e+00,1.559654e+00,1.389068e+00,1.159654e+00,1.270198e+00,1.373040e+00,1.345031e+00,1.136704e+00,1.263900e+00,1.361111e+00,1.397919e+00,1.216786e+00,1.190262e+00,1.288672e+00,1.380043e+00,1.475328e+00,1.365882e+00,1.375951e+00,1.246408e-01,1.136704e+00,1.588658e+00
5.521000e+00,9.799500e-01,1.472443e+00,1.466996e+00,1.496406e+00,1.326100e+00,1.454698e+00,1.490225e+00,1.560771e+00,1.589866e+00,1.560846e+00,1.390031e+00,1.160498e+00,1.270514e+00,1.373120e+00,1.345702e+00,1.137260e+00,1.264426e+00,1.362222e+00,1.399480e+00,1.217350e+00,1.191030e+00,1.289159e+00,1.380851e+00,1.476507e+00,1.367059e+00,1.376815e+00,1.248081e-01,1.137260e+00,1.589866e+00
5.522000e+00,9.800900e-01,1.470229e+00,1.467399e+00,1.496797e+00,1.327267e+00,1.455628e+00,1.490150e+00,1.561697e+00,1.591225e+00,1.562115e+00,1.390901e+00,1.161364e+00,1.270040e+00,1.373760e+00,1.346374e+00,1.137817e+00,1.264952e+00,1.361889e+00,1.400347e+00,1.217914e+00,1.191799e+00,1.289647e+00,1.382043e+00,1.478253e+00,1.366765e+00,1.377349e+00,1.248637e-01,1.137817e+00,1.591225e+00
5.523000e+00,9.803900e-01,1.470840e+00,1.467937e+00,1.499531e+00,1.327900e+00,1.456047e+00,1.489326e+00,1.562905e+00,1.592987e+00,1.562000e+00,1.391273e+00,1.162338e+00,1.270474e+00,1.376080e+00,1.347045e+00,1.138373e+00,1.265479e+00,1.363667e+00,1.400462e+00,1.218478e+00,1.192568e+00,1.290136e+00,1.383064e+00,1.479825e+00,1.367765e+00,1.378187e+00,1.249650e-01,1.138373e+00,1.592987e+00
5.524000e+00,9.807000e-01,1.470840e+00,1.469148e+00,1.499297e+00,1.328600e+00,1.456930e+00,1.489026e+00,1.563830e+00,1.593742e+00,1.562192e+00,1.391988e+00,1.163355e+00,1.272134e+00,1.376480e+00,1.347717e+00,1.138930e+00,1.266005e+00,1.364556e+00,1.402312e+00,1.219043e+00,1.193337e+00,1.290625e+00,1.383617e+00,1.480611e+00,1.368353e+00,1.378861e+00,1.248572e-01,1.138930e+00,1.593742e+00
5.525000e+00,9.808500e-01,1.471069e+00,1.469058e+00,1.501797e+00,1.329433e+00,1.458372e+00,1.488614e+00,1.564216e+00,1.594178e+00,1.563692e+00,1.392950e+00,1.164004e+00,1.272411e+00,1.377600e+00,1.348389e+00,1.139487e+00,1.266533e+00,1.364556e+00,1.402659e+00,1.219609e+00,1.194106e+00,1.291116e+00,1.384468e+00,1.481179e+00,1.368824e+00,1.379513e+00,1.249234e-01,1.139487e+00,1.594178e+00
5.526000e+00,9.812100e-01,1.471679e+00,1.470404e+00,1.504766e+00,1.330133e+00,1.458837e+00,1.490037e+00,1.565296e+00,1.594933e+00,1.564346e+00,1.393789e+00,1.164957e+00,1.273597e+00,1.378240e+00,1.349060e+00,1.140044e+00,1.267061e+00,1.366333e+00,1.403931e+00,1.220174e+00,1.194876e+00,1.291608e+00,1.385149e+00,1.482358e+00,1.369353e+00,1.380457e+00,1.250864e-01,1.140044e+00,1.594933e+00
5.527000e+00,9.813600e-01,1.471985e+00,1.471076e+00,1.502812e+00,1.330667e+00,1.459814e+00,1.490524e+00,1.566118e+00,1.595487e+00,1.564962e+00,1.394627e+00,1.165649e+00,1.272806e+00,1.377760e+00,1.349732e+00,1.140601e+00,1.267589e+00,1.366333e+00,1.403931e+00,1.220741e+00,1.195646e+00,1.292102e+00,1.386894e+00,1.482489e+00,1.369471e+00,1.380826e+00,1.250242e-01,1.140601e+00,1.595487e+00
5.528000e+00,9.816600e-01,1.473130e+00,1.472108e+00,1.505469e+00,1.331400e+00,1.461163e+00,1.491124e+00,1.566530e+00,1.595940e+00,1.565577e+00,1.394969e+00,1.166255e+00,1.273241e+00,1.378640e+00,1.350404e+00,1.141158e+00,1.268118e+00,1.364778e+00,1.404855e+00,1.221309e+00,1.196416e+00,1.292598e+00,1.388170e+00,1.482838e+00,1.369882e+00,1.381503e+00,1.251455e-01,1.141158e+00,1.595940e+00
5.529000e+00,9.819600e-01,1.474198e+00,1.472646e+00,1.506641e+00,1.332767e+00,1.462791e+00,1.491386e+00,1.567275e+00,1.596678e+00,1.564500e+00,1.394720e+00,1.167078e+00,1.273557e+00,1.378880e+00,1.351077e+00,1.141716e+00,1.268647e+00,1.368333e+00,1.406474e+00,1.221876e+00,1.197174e+00,1.293095e+00,1.389319e+00,1.483406e+00,1.370000e+00,1.382260e+00,1.250870e-01,1.141716e+00,1.596678e+00
5.530000e+00,9.821400e-01,1.474656e+00,1.473722e+00,1.508047e+00,1.334067e+00,1.463442e+00,1.491648e+00,1.567995e+00,1.597584e+00,1.563769e+00,1.395124e+00,1.167424e+00,1.274190e+00,1.379440e+00,1.351749e+00,1.142273e+00,1.269176e+00,1.366333e+00,1.404682e+00,1.222444e+00,1.197931e+00,1.293595e+00,1.390340e+00,1.483843e+00,1.370059e+00,1.382647e+00,1.250660e-01,1.142273e+00,1.597584e+00
5.531000e+00,9.825700e-01,1.475725e+00,1.474529e+00,1.506641e+00,1.334500e+00,1.465256e+00,1.492022e+00,1.568920e+00,1.598523e+00,1.564385e+00,1.395994e+00,1.167965e+00,1.274190e+00,1.378560e+00,1.352421e+00,1.142831e+00,1.269706e+00,1.367222e+00,1.403468e+00,1.223013e+00,1.198689e+00,1.294097e+00,1.390851e+00,1.485197e+00,1.370765e+00,1.383145e+00,1.251160e-01,1.142831e+00,1.598523e+00
5.532000e+00,9.827400e-01,1.477786e+00,1.475157e+00,1.508828e+00,1.335733e+00,1.465721e+00,1.492697e+00,1.569794e+00,1.600201e+00,1.564808e+00,1.396304e+00,1.168550e+00,1.274466e+00,1.378960e+00,1.353094e+00,1.143389e+00,1.270237e+00,1.368444e+00,1.402832e+00,1.223581e+00,1.199447e+00,1.294601e+00,1.392213e+00,1.486026e+00,1.371882e+00,1.383948e+00,1.253088e-01,1.143389e+00,1.600201e+00
5.533000e+00,9.831300e-01,1.478168e+00,1.476233e+00,1.509609e+00,1.336667e+00,1.467442e+00,1.493820e+00,1.570874e+00,1.601711e+00,1.565346e+00,1.396801e+00,1.168918e+00,1.275217e+00,1.378960e+00,1.353767e+00,1.143948e+00,1.270767e+00,1.368889e+00,1.403468e+00,1.224149e+00,1.200205e+00,1.295108e+00,1.392851e+00,1.487555e+00,1.372294e+00,1.384699e+00,1.255049e-01,1.143948e+00,1.601711e+00
5.534000e+00,9.832200e-01,1.479542e+00,1.477713e+00,1.510859e+00,1.337300e+00,1.467814e+00,1.493895e+00,1.571542e+00,1.602617e+00,1.566192e+00,1.396801e+00,1.169524e+00,1.274941e+00,1.380320e+00,1.354439e+00,1.144506e+00,1.271299e+00,1.368667e+00,1.404104e+00,1.224719e+00,1.200963e+00,1.295617e+00,1.393362e+00,1.490044e+00,1.373176e+00,1.385415e+00,1.256940e-01,1.144506e+00,1.602617e+00
5.535000e+00,9.834900e-01,1.480611e+00,1.478520e+00,1.512266e+00,1.338300e+00,1.469628e+00,1.494345e+00,1.572442e+00,1.603792e+00,1.567692e+00,1.396925e+00,1.170368e+00,1.275336e+00,1.382640e+00,1.355112e+00,1.145065e+00,1.271830e+00,1.370778e+00,1.406012e+00,1.225288e+00,1.201722e+00,1.296129e+00,1.394553e+00,1.491004e+00,1.373235e+00,1.386400e+00,1.258859e-01,1.145065e+00,1.603792e+00
5.536000e+00,9.837400e-01,1.481679e+00,1.479641e+00,1.513516e+00,1.339133e+00,1.470186e+00,1.495318e+00,1.573393e+00,1.604883e+00,1.568654e+00,1.397422e+00,1.171190e+00,1.275455e+00,1.382640e+00,1.355785e+00,1.145624e+00,1.272362e+00,1.369778e+00,1.406069e+00,1.225858e+00,1.202481e+00,1.296691e+00,1.395574e+00,1.492314e+00,1.373529e+00,1.387049e+00,1.260636e-01,1.145624e+00,1.604883e+00
5.537000e+00,9.840100e-01,1.481679e+00,1.480314e+00,1.515156e+00,1.340067e+00,1.471349e+00,1.495655e+00,1.574113e+00,1.606644e+00,1.571077e+00,1.398571e+00,1.171818e+00,1.276680e+00,1.384400e+00,1.356458e+00,1.146183e+00,1.272895e+00,1.369444e+00,1.407514e+00,1.226428e+00,1.203240e+00,1.297256e+00,1.396298e+00,1.493231e+00,1.374529e+00,1.387958e+00,1.262863e-01,1.146183e+00,1.606644e+00
5.538000e+00,9.842200e-01,1.483206e+00,1.481928e+00,1.514375e+00,1.341400e+00,1.471488e+00,1.495618e+00,1.575141e+00,1.608121e+00,1.572115e+00,1.399068e+00,1.172489e+00,1.276759e+00,1.384960e+00,1.357132e+00,1.146742e+00,1.273428e+00,1.372889e+00,1.409711e+00,1.226998e+00,1.203999e+00,1.297824e+00,1.396553e+00,1.493755e+00,1.374882e+00,1.388774e+00,1.263618e-01,1.146742e+00,1.608121e+00
5.539000e+00,9.843400e-01,1.484198e+00,1.482735e+00,1.515703e+00,1.342200e+00,1.470930e+00,1.496404e+00,1.576710e+00,1.609446e+00,1.572346e+00,1.399876e+00,1.173030e+00,1.277036e+00,1.386560e+00,1.357805e+00,1.147302e+00,1.273961e+00,1.372778e+00,1.410867e+00,1.227569e+00,1.204758e+00,1.298394e+00,1.395489e+00,1.493712e+00,1.375294e+00,1.389379e+00,1.264686e-01,1.147302e+00,1.609446e+00
5.540000e+00,9.848800e-01,1.485115e+00,1.483139e+00,1.515547e+00,1.343133e+00,1.470744e+00,1.496367e+00,1.576915e+00,1.610587e+00,1.573615e+00,1.400870e+00,1.173983e+00,1.276126e+00,1.386240e+00,1.358478e+00,1.147862e+00,1.274495e+00,1.371000e+00,1.412197e+00,1.228140e+00,1.205518e+00,1.298916e+00,1.394511e+00,1.493886e+00,1.375235e+00,1.389692e+00,1.264852e-01,1.147862e+00,1.610587e+00
5.541000e+00,9.850300e-01,1.486107e+00,1.483408e+00,1.516406e+00,1.344233e+00,1.471860e+00,1.497378e+00,1.576864e+00,1.610168e+00,1.574654e+00,1.401677e+00,1.174827e+00,1.275178e+00,1.388080e+00,1.359152e+00,1.148422e+00,1.275029e+00,1.374222e+00,1.414451e+00,1.228712e+00,1.206278e+00,1.299441e+00,1.394851e+00,1.495895e+00,1.376353e+00,1.390569e+00,1.265141e-01,1.148422e+00,1.610168e+00
5.542000e+00,9.852800e-01,1.486870e+00,1.483767e+00,1.517031e+00,1.345200e+00,1.472512e+00,1.497940e+00,1.576195e+00,1.609094e+00,1.576038e+00,1.402484e+00,1.175281e+00,1.274862e+00,1.387840e+00,1.359825e+00,1.148982e+00,1.275563e+00,1.374778e+00,1.415723e+00,1.229284e+00,1.207053e+00,1.299970e+00,1.395787e+00,1.496507e+00,1.377176e+00,1.391073e+00,1.264070e-01,1.148982e+00,1.609094e+00
5.543000e+00,9.855400e-01,1.486947e+00,1.484709e+00,1.517266e+00,1.345900e+00,1.473581e+00,1.498052e+00,1.576298e+00,1.608742e+00,1.575808e+00,1.403354e+00,1.176212e+00,1.275652e+00,1.389280e+00,1.360499e+00,1.149543e+00,1.276098e+00,1.374111e+00,1.417283e+00,1.229856e+00,1.207828e+00,1.300501e+00,1.397064e+00,1.497031e+00,1.377471e+00,1.391629e+00,1.262127e-01,1.149543e+00,1.608742e+00
5.544000e+00,9.857600e-01,1.488244e+00,1.484305e+00,1.518984e+00,1.346400e+00,1.474558e+00,1.498464e+00,1.576530e+00,1.608876e+00,1.576346e+00,1.403789e+00,1.177229e+00,1.276561e+00,1.389200e+00,1.361172e+00,1.150104e+00,1.276634e+00,1.373667e+00,1.417225e+00,1.230429e+00,1.208604e+00,1.301035e+00,1.397660e+00,1.499083e+00,1.377412e+00,1.392188e+00,1.262071e-01,1.150104e+00,1.608876e+00
5.545000e+00,9.859800e-01,1.489542e+00,1.484619e+00,1.520547e+00,1.346867e+00,1.474837e+00,1.499551e+00,1.576710e+00,1.608440e+00,1.576885e+00,1.403882e+00,1.177489e+00,1.276838e+00,1.390000e+00,1.361846e+00,1.150665e+00,1.277169e+00,1.372222e+00,1.418324e+00,1.231002e+00,1.209381e+00,1.301572e+00,1.398213e+00,1.499651e+00,1.378765e+00,1.392709e+00,1.262126e-01,1.150665e+00,1.608440e+00
5.546000e+00,9.861500e-01,1.490229e+00,1.485247e+00,1.520156e+00,1.345967e+00,1.476558e+00,1.499401e+00,1.577095e+00,1.609195e+00,1.577462e+00,1.403882e+00,1.178550e+00,1.277233e+00,1.390320e+00,1.362520e+00,1.151227e+00,1.277705e+00,1.370444e+00,1.420578e+00,1.231576e+00,1.210158e+00,1.302112e+00,1.399362e+00,1.499825e+00,1.379118e+00,1.393163e+00,1.261877e-01,1.151227e+00,1.609195e+00
5.547000e+00,9.865500e-01,1.491679e+00,1.486771e+00,1.520312e+00,1.345867e+00,1.477674e+00,1.500037e+00,1.578175e+00,1.610419e+00,1.578769e+00,1.404627e+00,1.179113e+00,1.276680e+00,1.393280e+00,1.363194e+00,1.151788e+00,1.278242e+00,1.371778e+00,1.421387e+00,1.232150e+00,1.210921e+00,1.302656e+00,1.400681e+00,1.501310e+00,1.379706e+00,1.394051e+00,1.264412e-01,1.151788e+00,1.610419e+00
5.548000e+00,9.868100e-01,1.491908e+00,1.486592e+00,1.521641e+00,1.346100e+00,1.479395e+00,1.500300e+00,1.578535e+00,1.611174e+00,1.578654e+00,1.405248e+00,1.179762e+00,1.278340e+00,1.394000e+00,1.363868e+00,1.152351e+00,1.278779e+00,1.371111e+00,1.421792e+00,1.232724e+00,1.211700e+00,1.303203e+00,1.402170e+00,1.501572e+00,1.378765e+00,1.394570e+00,1.263724e-01,1.152351e+00,1.611174e+00
5.549000e+00,9.870300e-01,1.493053e+00,1.488027e+00,1.523750e+00,1.345933e+00,1.480512e+00,1.500037e+00,1.578869e+00,1.612081e+00,1.579500e+00,1.405373e+00,1.180628e+00,1.279091e+00,1.394080e+00,1.364542e+00,1.152913e+00,1.279316e+00,1.372444e+00,1.421850e+00,1.233299e+00,1.212464e+00,1.303753e+00,1.403106e+00,1.502707e+00,1.377059e+00,1.395183e+00,1.264903e-01,1.152913e+00,1.612081e+00
5.550000e+00,9.873100e-01,1.493435e+00,1.488834e+00,1.524844e+00,1.346800e+00,1.482093e+00,1.500824e+00,1.579897e+00,1.613406e+00,1.580500e+00,1.406242e+00,1.180952e+00,1.279209e+00,1.395280e+00,1.365216e+00,1.153476e+00,1.279853e+00,1.374222e+00,1.424046e+00,1.233874e+00,1.213228e+00,1.304306e+00,1.404000e+00,1.503843e+00,1.376176e+00,1.396023e+00,1.267132e-01,1.153476e+00,1.613406e+00
5.551000e+00,9.875200e-01,1.494656e+00,1.489238e+00,1.526875e+00,1.347467e+00,1.483256e+00,1.500562e+00,1.580951e+00,1.615000e+00,1.581769e+00,1.407205e+00,1.180931e+00,1.279209e+00,1.395200e+00,1.365891e+00,1.154038e+00,1.280391e+00,1.373556e+00,1.425665e+00,1.234450e+00,1.213993e+00,1.304862e+00,1.405021e+00,1.503712e+00,1.375765e+00,1.396653e+00,1.269794e-01,1.154038e+00,1.615000e+00
5.552000e+00,9.878000e-01,1.495649e+00,1.489103e+00,1.527031e+00,1.348433e+00,1.484140e+00,1.500787e+00,1.582108e+00,1.616980e+00,1.582538e+00,1.407019e+00,1.181840e+00,1.279328e+00,1.397440e+00,1.366565e+00,1.154602e+00,1.280930e+00,1.375333e+00,1.425723e+00,1.235026e+00,1.214759e+00,1.305421e+00,1.406255e+00,1.505197e+00,1.376529e+00,1.397447e+00,1.270923e-01,1.154602e+00,1.616980e+00
5.553000e+00,9.881100e-01,1.496718e+00,1.489013e+00,1.528047e+00,1.349533e+00,1.485488e+00,1.501236e+00,1.583136e+00,1.618188e+00,1.584577e+00,1.407329e+00,1.182208e+00,1.279881e+00,1.396880e+00,1.367240e+00,1.155165e+00,1.281469e+00,1.376444e+00,1.426590e+00,1.235602e+00,1.215525e+00,1.305983e+00,1.407404e+00,1.506419e+00,1.377000e+00,1.398212e+00,1.273077e-01,1.155165e+00,1.618188e+00
5.554000e+00,9.882600e-01,1.496260e+00,1.487982e+00,1.528672e+00,1.350700e+00,1.485767e+00,1.501386e+00,1.583599e+00,1.619161e+00,1.584538e+00,1.407019e+00,1.182511e+00,1.280277e+00,1.398880e+00,1.367913e+00,1.155729e+00,1.282008e+00,1.375333e+00,1.428092e+00,1.236179e+00,1.216292e+00,1.306549e+00,1.408468e+00,1.508428e+00,1.377176e+00,1.398705e+00,1.272718e-01,1.155729e+00,1.619161e+00
5.555000e+00,9.885100e-01,1.498015e+00,1.488117e+00,1.528906e+00,1.352233e+00,1.487070e+00,1.501648e+00,1.584807e+00,1.620017e+00,1.585615e+00,1.406398e+00,1.183615e+00,1.280988e+00,1.400720e+00,1.368586e+00,1.156293e+00,1.282547e+00,1.377111e+00,1.429827e+00,1.236757e+00,1.217059e+00,1.307117e+00,1.409872e+00,1.509520e+00,1.377588e+00,1.399601e+00,1.273361e-01,1.156293e+00,1.620017e+00
5.556000e+00,9.887400e-01,1.499160e+00,1.487848e+00,1.530625e+00,1.353033e+00,1.488419e+00,1.501985e+00,1.586093e+00,1.621107e+00,1.586769e+00,1.405590e+00,1.183896e+00,1.281502e+00,1.402400e+00,1.369260e+00,1.156858e+00,1.283087e+00,1.379222e+00,1.430925e+00,1.237334e+00,1.217827e+00,1.307689e+00,1.410553e+00,1.510393e+00,1.378882e+00,1.400436e+00,1.275158e-01,1.156858e+00,1.621107e+00
5.557000e+00,9.890400e-01,1.500305e+00,1.490224e+00,1.531953e+00,1.353833e+00,1.489116e+00,1.502285e+00,1.587069e+00,1.622232e+00,1.588731e+00,1.405435e+00,1.184654e+00,1.282095e+00,1.401680e+00,1.369933e+00,1.157423e+00,1.283627e+00,1.379222e+00,1.432659e+00,1.237912e+00,1.218595e+00,1.308263e+00,1.411404e+00,1.511747e+00,1.379471e+00,1.401245e+00,1.277765e-01,1.157423e+00,1.622232e+00
5.558000e+00,9.894000e-01,1.500992e+00,1.490673e+00,1.533750e+00,1.355067e+00,1.490326e+00,1.502247e+00,1.588226e+00,1.624128e+00,1.589577e+00,1.405776e+00,1.184394e+00,1.282411e+00,1.402880e+00,1.370606e+00,1.157988e+00,1.284168e+00,1.378444e+00,1.432948e+00,1.238491e+00,1.219381e+00,1.308840e+00,1.412255e+00,1.512576e+00,1.380647e+00,1.401950e+00,1.280341e-01,1.157988e+00,1.624128e+00
5.559000e+00,9.895900e-01,1.501908e+00,1.491614e+00,1.534219e+00,1.356133e+00,1.491814e+00,1.502434e+00,1.589666e+00,1.625789e+00,1.589731e+00,1.406584e+00,1.183810e+00,1.282213e+00,1.405120e+00,1.371279e+00,1.158553e+00,1.284709e+00,1.380333e+00,1.434509e+00,1.239070e+00,1.220167e+00,1.309420e+00,1.412979e+00,1.513188e+00,1.381176e+00,1.402767e+00,1.282669e-01,1.158553e+00,1.625789e+00
5.560000e+00,9.898500e-01,1.501756e+00,1.492601e+00,1.535703e+00,1.356633e+00,1.492279e+00,1.502472e+00,1.590180e+00,1.627634e+00,1.589808e+00,1.407578e+00,1.184134e+00,1.283478e+00,1.407200e+00,1.371952e+00,1.159119e+00,1.285250e+00,1.380333e+00,1.435780e+00,1.239649e+00,1.220955e+00,1.310003e+00,1.413872e+00,1.513537e+00,1.381176e+00,1.403462e+00,1.283228e-01,1.159119e+00,1.627634e+00
5.561000e+00,9.900000e-01,1.505038e+00,1.492332e+00,1.535469e+00,1.357567e+00,1.494698e+00,1.503483e+00,1.590694e+00,1.628943e+00,1.590769e+00,1.408292e+00,1.184545e+00,1.283360e+00,1.406560e+00,1.372626e+00,1.159685e+00,1.285792e+00,1.381000e+00,1.435838e+00,1.240229e+00,1.221745e+00,1.310589e+00,1.414553e+00,1.513406e+00,1.381824e+00,1.404126e+00,1.284809e-01,1.159685e+00,1.628943e+00
5.562000e+00,9.902000e-01,1.503664e+00,1.493587e+00,1.536328e+00,1.358700e+00,1.496372e+00,1.503446e+00,1.591645e+00,1.630403e+00,1.591462e+00,1.408851e+00,1.185022e+00,1.283874e+00,1.406560e+00,1.373299e+00,1.160252e+00,1.286334e+00,1.382556e+00,1.437225e+00,1.240809e+00,1.222535e+00,1.311177e+00,1.416255e+00,1.514061e+00,1.382588e+00,1.404875e+00,1.285516e-01,1.160252e+00,1.630403e+00
5.563000e+00,9.904600e-01,1.504580e+00,1.494215e+00,1.536484e+00,1.359667e+00,1.497395e+00,1.503258e+00,1.592314e+00,1.631477e+00,1.591615e+00,1.409193e+00,1.185346e+00,1.284427e+00,1.408160e+00,1.373972e+00,1.160819e+00,1.286876e+00,1.382556e+00,1.437919e+00,1.241391e+00,1.223326e+00,1.311767e+00,1.417660e+00,1.515240e+00,1.383294e+00,1.405540e+00,1.285816e-01,1.160819e+00,1.631477e+00
5.564000e+00,9.906900e-01,1.505191e+00,1.495605e+00,1.536562e+00,1.360833e+00,1.497814e+00,1.502172e+00,1.593239e+00,1.632500e+00,1.591962e+00,1.409410e+00,1.186472e+00,1.285415e+00,1.409760e+00,1.374645e+00,1.161386e+00,1.287419e+00,1.382667e+00,1.438902e+00,1.241974e+00,1.224119e+00,1.312361e+00,1.417617e+00,1.515328e+00,1.384647e+00,1.406167e+00,1.284748e-01,1.161386e+00,1.632500e+00
5.565000e+00,9.910000e-01,1.504504e+00,1.496547e+00,1.538594e+00,1.362367e+00,1.499256e+00,1.501011e+00,1.594062e+00,1.633356e+00,1.591769e+00,1.409907e+00,1.187121e+00,1.285652e+00,1.411200e+00,1.375318e+00,1.161954e+00,1.287962e+00,1.384667e+00,1.440462e+00,1.242557e+00,1.224913e+00,1.312956e+00,1.418511e+00,1.516900e+00,1.385235e+00,1.406949e+00,1.284874e-01,1.161954e+00,1.633356e+00
5.566000e+00,9.911900e-01,1.503588e+00,1.496906e+00,1.540781e+00,1.362667e+00,1.499907e+00,1.501760e+00,1.594344e+00,1.634379e+00,1.591962e+00,1.410963e+00,1.187684e+00,1.287115e+00,1.411200e+00,1.375991e+00,1.162522e+00,1.288506e+00,1.384556e+00,1.441098e+00,1.243141e+00,1.225689e+00,1.313568e+00,1.418851e+00,1.517904e+00,1.385765e+00,1.407535e+00,1.284811e-01,1.162522e+00,1.634379e+00
5.567000e+00,9.914300e-01,1.504809e+00,1.497892e+00,1.541328e+00,1.363667e+00,1.501442e+00,1.501610e+00,1.595193e+00,1.635252e+00,1.591308e+00,1.411739e+00,1.188766e+00,1.287391e+00,1.412560e+00,1.376664e+00,1.163090e+00,1.289050e+00,1.385778e+00,1.441040e+00,1.243725e+00,1.226465e+00,1.314166e+00,1.420809e+00,1.518952e+00,1.385706e+00,1.408267e+00,1.284576e-01,1.163090e+00,1.635252e+00
5.568000e+00,9.918000e-01,1.504656e+00,1.498655e+00,1.540391e+00,1.364700e+00,1.502558e+00,1.502022e+00,1.595553e+00,1.635621e+00,1.590423e+00,1.412050e+00,1.189329e+00,1.288735e+00,1.413120e+00,1.377338e+00,1.163659e+00,1.289594e+00,1.386778e+00,1.440462e+00,1.244310e+00,1.227243e+00,1.314768e+00,1.421362e+00,1.518603e+00,1.386882e+00,1.408700e+00,1.281708e-01,1.163659e+00,1.635621e+00
