time,lN,fN01,fN02,fN03,fN04,fN05,fN06,fN07,fN08,fN09,fN10,fN11,fN12,fN13,fN14,fN15,fN16,fN17,fN18,fN19,fN20,fN21,fN22,fN23,fN24,fNavg,fNstd,fNmin,fNmax
3.043000e+00,1.000290e+00,8.648855e-01,9.008738e-01,8.563229e-01,9.155556e-01,9.283462e-01,9.720186e-01,1.033555e+00,9.795862e-01,8.652349e-01,8.925500e-01,8.522677e-01,9.174011e-01,9.777872e-01,8.557600e-01,9.495536e-01,8.593061e-01,9.296988e-01,9.054913e-01,9.139375e-01,9.271154e-01,9.417172e-01,9.735918e-01,8.857500e-01,9.572353e-01,9.189809e-01,4.714314e-02,8.522677e-01,1.033555e+00
3.044000e+00,1.000130e+00,8.661832e-01,9.011650e-01,8.562780e-01,9.151111e-01,9.282308e-01,9.718323e-01,1.033863e+00,9.793793e-01,8.652349e-01,8.929500e-01,8.527881e-01,9.158757e-01,9.774894e-01,8.564800e-01,9.499405e-01,8.600000e-01,9.304217e-01,9.063006e-01,9.141250e-01,9.278365e-01,9.413131e-01,9.737551e-01,8.863750e-01,9.568235e-01,9.191563e-01,4.694302e-02,8.527881e-01,1.033863e+00
3.045000e+00,1.000190e+00,8.648855e-01,9.000971e-01,8.566368e-01,9.152222e-01,9.280385e-01,9.719565e-01,1.033720e+00,9.793103e-01,8.657718e-01,8.929500e-01,8.534944e-01,9.162712e-01,9.776596e-01,8.565600e-01,9.505357e-01,8.600408e-01,9.301205e-01,9.057803e-01,9.138125e-01,9.272596e-01,9.413636e-01,9.737959e-01,8.850000e-01,9.571176e-01,9.190584e-01,4.699253e-02,8.534944e-01,1.033720e+00
3.046000e+00,1.000180e+00,8.657252e-01,9.006796e-01,8.567713e-01,9.156667e-01,9.279231e-01,9.718634e-01,1.034550e+00,9.787586e-01,8.655034e-01,8.936500e-01,8.534572e-01,9.163277e-01,9.783404e-01,8.572800e-01,9.501190e-01,8.601633e-01,9.301807e-01,9.060694e-01,9.136875e-01,9.269712e-01,9.412121e-01,9.735510e-01,8.858750e-01,9.568235e-01,9.192145e-01,4.690532e-02,8.534572e-01,1.034550e+00
3.047000e+00,1.000180e+00,8.662595e-01,9.007767e-01,8.572197e-01,9.168889e-01,9.275385e-01,9.713665e-01,1.033957e+00,9.782069e-01,8.659732e-01,8.928500e-01,8.533829e-01,9.158757e-01,9.771915e-01,8.569600e-01,9.499405e-01,8.601633e-01,9.300602e-01,9.061272e-01,9.139375e-01,9.268269e-01,9.411616e-01,9.744082e-01,8.851250e-01,9.568824e-01,9.191283e-01,4.675038e-02,8.533829e-01,1.033957e+00
3.048000e+00,1.000190e+00,8.672519e-01,9.010680e-01,8.569507e-01,9.157778e-01,9.275000e-01,9.716460e-01,1.034313e+00,9.782069e-01,8.660403e-01,8.926500e-01,8.540520e-01,9.164972e-01,9.780851e-01,8.568000e-01,9.502083e-01,8.604490e-01,9.301807e-01,9.064740e-01,9.136875e-01,9.274038e-01,9.411111e-01,9.737551e-01,8.866250e-01,9.577059e-01,9.193516e-01,4.672749e-02,8.540520e-01,1.034313e+00
3.049000e+00,1.000300e+00,8.661832e-01,9.009709e-01,8.571300e-01,9.161111e-01,9.278846e-01,9.712733e-01,1.034242e+00,9.788276e-01,8.660403e-01,8.936000e-01,8.541264e-01,9.168927e-01,9.781277e-01,8.566400e-01,9.500595e-01,8.602857e-01,9.309639e-01,9.068786e-01,9.136250e-01,9.278365e-01,9.419192e-01,9.740816e-01,8.867500e-01,9.570000e-01,9.194771e-01,4.677832e-02,8.541264e-01,1.034242e+00
3.050000e+00,1.000250e+00,8.664122e-01,9.010680e-01,8.567265e-01,9.151111e-01,9.275769e-01,9.714596e-01,1.034336e+00,9.784828e-01,8.653691e-01,8.941500e-01,8.543866e-01,9.171186e-01,9.781702e-01,8.564800e-01,9.500000e-01,8.605714e-01,9.302410e-01,9.070520e-01,9.131875e-01,9.271635e-01,9.417172e-01,9.733878e-01,8.872500e-01,9.567647e-01,9.193410e-01,4.671657e-02,8.543866e-01,1.034336e+00
3.051000e+00,1.000190e+00,8.664122e-01,9.006796e-01,8.561435e-01,9.165556e-01,9.276154e-01,9.721429e-01,1.034076e+00,9.797931e-01,8.657047e-01,8.936500e-01,8.545725e-01,9.167797e-01,9.786809e-01,8.572800e-01,9.502381e-01,8.604082e-01,9.291566e-01,9.063006e-01,9.145000e-01,9.271635e-01,9.421212e-01,9.739184e-01,8.855000e-01,9.571765e-01,9.194404e-01,4.689993e-02,8.545725e-01,1.034076e+00
3.052000e+00,1.000150e+00,8.664122e-01,9.017476e-01,8.567713e-01,9.152222e-01,9.282308e-01,9.718634e-01,1.033910e+00,9.793793e-01,8.659732e-01,8.940000e-01,8.546468e-01,9.181921e-01,9.784681e-01,8.557600e-01,9.497917e-01,8.606531e-01,9.302410e-01,9.067052e-01,9.141250e-01,9.276923e-01,9.419192e-01,9.736735e-01,8.872500e-01,9.574706e-01,9.195874e-01,4.677858e-02,8.546468e-01,1.033910e+00
3.053000e+00,1.000200e+00,8.681679e-01,9.011650e-01,8.570852e-01,9.157778e-01,9.282692e-01,9.718012e-01,1.033981e+00,9.786897e-01,8.665101e-01,8.937500e-01,8.546097e-01,9.170621e-01,9.779149e-01,8.559200e-01,9.500893e-01,8.608980e-01,9.297590e-01,9.060694e-01,9.142500e-01,9.270673e-01,9.421212e-01,9.736735e-01,8.875000e-01,9.577647e-01,9.195790e-01,4.660094e-02,8.546097e-01,1.033981e+00
3.054000e+00,1.000280e+00,8.681679e-01,9.016505e-01,8.560987e-01,9.165556e-01,9.286154e-01,9.714907e-01,1.033602e+00,9.786897e-01,8.669799e-01,8.943500e-01,8.544610e-01,9.182486e-01,9.784681e-01,8.576000e-01,9.495536e-01,8.614286e-01,9.302410e-01,9.063006e-01,9.141250e-01,9.273077e-01,9.424242e-01,9.739592e-01,8.862500e-01,9.574706e-01,9.197516e-01,4.650906e-02,8.544610e-01,1.033602e+00
3.055000e+00,1.000130e+00,8.679389e-01,9.021359e-01,8.569507e-01,9.163333e-01,9.288462e-01,9.721429e-01,1.033578e+00,9.782759e-01,8.656376e-01,8.941500e-01,8.545725e-01,9.178531e-01,9.777872e-01,8.560000e-01,9.497024e-01,8.615510e-01,9.303614e-01,9.061850e-01,9.145000e-01,9.277404e-01,9.421212e-01,9.747755e-01,8.883750e-01,9.570000e-01,9.197714e-01,4.654750e-02,8.545725e-01,1.033578e+00
3.056000e+00,1.000140e+00,8.667939e-01,9.022330e-01,8.571749e-01,9.161111e-01,9.293462e-01,9.723602e-01,1.033720e+00,9.792414e-01,8.658389e-01,8.941000e-01,8.546097e-01,9.179661e-01,9.781702e-01,8.580000e-01,9.499405e-01,8.612245e-01,9.312048e-01,9.068786e-01,9.136875e-01,9.271635e-01,9.421717e-01,9.744490e-01,8.881250e-01,9.578235e-01,9.199306e-01,4.660749e-02,8.546097e-01,1.033720e+00
3.057000e+00,1.000290e+00,8.676336e-01,8.999029e-01,8.561435e-01,9.175556e-01,9.291538e-01,9.725776e-01,1.033649e+00,9.802069e-01,8.665772e-01,8.945500e-01,8.546468e-01,9.175706e-01,9.781702e-01,8.570400e-01,9.498214e-01,8.611020e-01,9.318675e-01,9.073988e-01,9.143125e-01,9.276923e-01,9.416667e-01,9.746939e-01,8.877500e-01,9.572353e-01,9.199549e-01,4.671819e-02,8.546468e-01,1.033649e+00
3.058000e+00,1.000110e+00,8.681679e-01,9.026214e-01,8.571749e-01,9.166667e-01,9.290000e-01,9.724224e-01,1.033460e+00,9.803448e-01,8.669799e-01,8.940000e-01,8.549071e-01,9.181921e-01,9.775319e-01,8.571200e-01,9.505357e-01,8.610612e-01,9.318072e-01,9.073410e-01,9.148750e-01,9.275962e-01,9.422727e-01,9.744490e-01,8.872500e-01,9.576471e-01,9.201427e-01,4.655717e-02,8.549071e-01,1.033460e+00
3.059000e+00,1.000160e+00,8.688550e-01,9.012621e-01,8.571749e-01,9.173333e-01,9.286538e-01,9.724224e-01,1.033578e+00,9.794483e-01,8.670470e-01,8.943000e-01,8.550186e-01,9.174011e-01,9.789787e-01,8.569600e-01,9.507143e-01,8.617959e-01,9.322289e-01,9.070520e-01,9.146875e-01,9.269712e-01,9.417677e-01,9.750612e-01,8.872500e-01,9.578235e-01,9.201577e-01,4.657331e-02,8.550186e-01,1.033578e+00
3.060000e+00,1.000160e+00,8.668702e-01,9.023301e-01,8.570404e-01,9.168889e-01,9.283077e-01,9.723602e-01,1.033081e+00,9.786897e-01,8.669799e-01,8.947500e-01,8.556506e-01,9.180791e-01,9.776596e-01,8.573600e-01,9.506250e-01,8.613878e-01,9.323494e-01,9.060694e-01,9.149375e-01,9.270192e-01,9.422222e-01,9.748163e-01,8.872500e-01,9.578824e-01,9.200252e-01,4.645498e-02,8.556506e-01,1.033081e+00
3.061000e+00,1.000220e+00,8.685496e-01,9.014563e-01,8.569955e-01,9.160000e-01,9.287692e-01,9.722050e-01,1.033910e+00,9.783448e-01,8.678523e-01,8.951000e-01,8.555019e-01,9.181921e-01,9.782553e-01,8.577600e-01,9.503571e-01,8.617551e-01,9.318072e-01,9.069942e-01,9.140000e-01,9.274038e-01,9.412121e-01,9.746939e-01,8.873750e-01,9.585294e-01,9.201258e-01,4.638242e-02,8.555019e-01,1.033910e+00
3.062000e+00,1.000130e+00,8.683969e-01,9.025243e-01,8.566368e-01,9.170000e-01,9.288077e-01,9.722050e-01,1.033910e+00,9.790345e-01,8.663087e-01,8.946000e-01,8.554647e-01,9.177966e-01,9.786383e-01,8.598400e-01,9.503571e-01,8.622857e-01,9.317470e-01,9.061272e-01,9.152500e-01,9.275962e-01,9.419697e-01,9.749796e-01,8.866250e-01,9.578824e-01,9.202493e-01,4.642512e-02,8.554647e-01,1.033910e+00
3.063000e+00,1.000060e+00,8.677863e-01,9.019417e-01,8.564574e-01,9.171111e-01,9.288077e-01,9.728261e-01,1.034028e+00,9.798621e-01,8.677181e-01,8.946000e-01,8.557621e-01,9.176271e-01,9.783404e-01,8.584000e-01,9.508036e-01,8.622857e-01,9.320482e-01,9.067052e-01,9.151250e-01,9.272596e-01,9.422222e-01,9.747347e-01,8.872500e-01,9.577059e-01,9.203087e-01,4.651221e-02,8.557621e-01,1.034028e+00
3.064000e+00,1.000190e+00,8.683206e-01,9.035922e-01,8.569058e-01,9.188889e-01,9.286923e-01,9.729503e-01,1.034171e+00,9.797931e-01,8.679866e-01,8.950500e-01,8.562082e-01,9.179661e-01,9.778723e-01,8.594400e-01,9.502976e-01,8.626122e-01,9.303012e-01,9.065896e-01,9.155625e-01,9.278846e-01,9.416667e-01,9.749388e-01,8.857500e-01,9.582353e-01,9.204865e-01,4.633475e-02,8.562082e-01,1.034171e+00
3.065000e+00,1.000200e+00,8.679389e-01,9.013592e-01,8.575785e-01,9.176667e-01,9.295385e-01,9.730124e-01,1.034028e+00,9.797931e-01,8.686577e-01,8.951000e-01,8.565428e-01,9.177401e-01,9.785957e-01,8.580800e-01,9.509821e-01,8.619592e-01,9.296386e-01,9.067052e-01,9.150625e-01,9.277885e-01,9.417172e-01,9.747755e-01,8.886250e-01,9.571765e-01,9.204193e-01,4.632845e-02,8.565428e-01,1.034028e+00
3.066000e+00,1.000150e+00,8.693893e-01,9.018447e-01,8.575785e-01,9.160000e-01,9.295000e-01,9.729193e-01,1.034384e+00,9.795172e-01,8.679195e-01,8.951500e-01,8.570260e-01,9.189266e-01,9.788511e-01,8.600000e-01,9.511310e-01,8.624082e-01,9.303614e-01,9.072832e-01,9.153750e-01,9.276442e-01,9.423737e-01,9.751020e-01,8.870000e-01,9.575294e-01,9.206339e-01,4.625108e-02,8.570260e-01,1.034384e+00
3.067000e+00,1.000100e+00,8.690840e-01,9.028155e-01,8.578027e-01,9.192222e-01,9.296154e-01,9.727019e-01,1.034123e+00,9.793103e-01,8.680537e-01,8.947500e-01,8.564312e-01,9.200000e-01,9.778723e-01,8.580800e-01,9.509821e-01,8.626531e-01,9.309036e-01,9.065896e-01,9.151875e-01,9.275481e-01,9.416162e-01,9.745306e-01,8.882500e-01,9.573529e-01,9.206448e-01,4.618373e-02,8.564312e-01,1.034123e+00
3.068000e+00,1.000300e+00,8.690076e-01,9.023301e-01,8.571300e-01,9.166667e-01,9.298462e-01,9.729503e-01,1.034455e+00,9.795172e-01,8.672483e-01,8.947500e-01,8.569517e-01,9.185311e-01,9.788936e-01,8.592000e-01,9.507440e-01,8.626122e-01,9.307831e-01,9.065896e-01,9.157500e-01,9.277404e-01,9.419192e-01,9.746531e-01,8.868750e-01,9.580000e-01,9.205477e-01,4.636624e-02,8.569517e-01,1.034455e+00
3.069000e+00,1.000180e+00,8.677863e-01,9.016505e-01,8.575785e-01,9.163333e-01,9.292692e-01,9.726708e-01,1.034455e+00,9.796552e-01,8.681879e-01,8.951500e-01,8.566914e-01,9.187571e-01,9.780851e-01,8.589600e-01,9.509524e-01,8.628980e-01,9.304819e-01,9.065318e-01,9.164375e-01,9.276442e-01,9.418687e-01,9.744490e-01,8.882500e-01,9.574706e-01,9.205089e-01,4.624792e-02,8.566914e-01,1.034455e+00
3.070000e+00,1.000110e+00,8.685496e-01,9.031068e-01,8.574439e-01,9.195556e-01,9.291154e-01,9.731988e-01,1.034810e+00,9.800000e-01,8.689262e-01,8.956500e-01,8.570260e-01,9.185311e-01,9.787660e-01,8.600800e-01,9.506845e-01,8.628571e-01,9.307229e-01,9.069942e-01,9.155625e-01,9.274519e-01,9.416667e-01,9.749796e-01,8.867500e-01,9.580000e-01,9.208512e-01,4.625309e-02,8.570260e-01,1.034810e+00
3.071000e+00,1.000200e+00,8.688550e-01,9.027184e-01,8.573543e-01,9.180000e-01,9.287692e-01,9.731366e-01,1.034289e+00,9.813103e-01,8.686577e-01,8.955500e-01,8.572491e-01,9.202260e-01,9.791064e-01,8.588000e-01,9.507440e-01,8.631020e-01,9.313855e-01,9.064162e-01,9.151250e-01,9.272596e-01,9.421717e-01,9.744490e-01,8.881250e-01,9.582941e-01,9.208789e-01,4.630887e-02,8.572491e-01,1.034289e+00
3.072000e+00,1.000260e+00,8.680916e-01,9.014563e-01,8.575785e-01,9.184444e-01,9.287308e-01,9.732919e-01,1.034716e+00,9.806897e-01,8.687248e-01,8.956000e-01,8.569888e-01,9.193785e-01,9.785957e-01,8.596000e-01,9.505060e-01,8.633878e-01,9.307229e-01,9.068208e-01,9.151250e-01,9.277404e-01,9.421717e-01,9.749388e-01,8.880000e-01,9.582353e-01,9.208140e-01,4.630564e-02,8.569888e-01,1.034716e+00
3.073000e+00,1.000190e+00,8.681679e-01,9.014563e-01,8.573094e-01,9.193333e-01,9.285000e-01,9.735093e-01,1.034645e+00,9.803448e-01,8.691946e-01,8.960500e-01,8.572862e-01,9.197175e-01,9.781277e-01,8.608000e-01,9.508929e-01,8.637143e-01,9.306024e-01,9.071098e-01,9.151250e-01,9.275962e-01,9.429293e-01,9.744898e-01,8.877500e-01,9.587647e-01,9.209757e-01,4.616546e-02,8.572862e-01,1.034645e+00
3.074000e+00,1.000150e+00,8.696183e-01,9.024272e-01,8.570852e-01,9.181111e-01,9.290385e-01,9.735404e-01,1.034739e+00,9.799310e-01,8.679195e-01,8.953000e-01,8.572862e-01,9.190960e-01,9.794894e-01,8.597600e-01,9.507738e-01,8.630204e-01,9.310843e-01,9.074566e-01,9.146875e-01,9.278846e-01,9.421717e-01,9.752245e-01,8.880000e-01,9.577647e-01,9.208921e-01,4.631185e-02,8.570852e-01,1.034739e+00
3.075000e+00,1.000150e+00,8.693893e-01,9.005825e-01,8.573543e-01,9.188889e-01,9.286923e-01,9.733230e-01,1.034550e+00,9.796552e-01,8.686577e-01,8.958500e-01,8.575836e-01,9.202260e-01,9.781277e-01,8.604000e-01,9.511310e-01,8.639184e-01,9.315663e-01,9.069364e-01,9.150625e-01,9.278365e-01,9.427273e-01,9.749796e-01,8.875000e-01,9.581765e-01,9.209631e-01,4.611797e-02,8.573543e-01,1.034550e+00
3.076000e+00,1.000180e+00,8.693893e-01,9.018447e-01,8.577578e-01,9.191111e-01,9.295769e-01,9.734161e-01,1.034218e+00,9.802069e-01,8.679866e-01,8.955500e-01,8.578067e-01,9.198305e-01,9.792340e-01,8.604000e-01,9.511310e-01,8.636735e-01,9.309036e-01,9.068208e-01,9.161875e-01,9.279327e-01,9.423737e-01,9.751020e-01,8.873750e-01,9.576471e-01,9.210615e-01,4.615055e-02,8.577578e-01,1.034218e+00
3.077000e+00,1.000140e+00,8.694656e-01,9.015534e-01,8.576682e-01,9.188889e-01,9.296154e-01,9.735404e-01,1.033791e+00,9.813793e-01,8.685906e-01,8.959500e-01,8.574349e-01,9.192655e-01,9.794894e-01,8.600800e-01,9.514881e-01,8.638367e-01,9.311446e-01,9.072254e-01,9.153750e-01,9.286538e-01,9.431818e-01,9.751429e-01,8.882500e-01,9.590000e-01,9.212505e-01,4.624222e-02,8.574349e-01,1.033791e+00
3.078000e+00,1.000240e+00,8.693893e-01,9.019417e-01,8.577130e-01,9.205556e-01,9.297308e-01,9.736957e-01,1.034289e+00,9.808966e-01,8.688591e-01,8.960000e-01,8.582528e-01,9.192090e-01,9.780851e-01,8.598400e-01,9.511905e-01,8.635102e-01,9.312048e-01,9.068786e-01,9.151250e-01,9.279327e-01,9.421212e-01,9.754694e-01,8.877500e-01,9.582941e-01,9.211639e-01,4.614389e-02,8.577130e-01,1.034289e+00
3.079000e+00,1.000260e+00,8.705344e-01,9.028155e-01,8.572646e-01,9.181111e-01,9.305769e-01,9.738820e-01,1.033815e+00,9.807586e-01,8.691946e-01,8.966000e-01,8.575836e-01,9.201695e-01,9.790638e-01,8.604000e-01,9.515476e-01,8.630612e-01,9.320482e-01,9.066474e-01,9.154375e-01,9.282692e-01,9.433333e-01,9.757143e-01,8.875000e-01,9.582941e-01,9.213593e-01,4.618088e-02,8.572646e-01,1.033815e+00
3.080000e+00,1.000210e+00,8.694656e-01,9.021359e-01,8.579372e-01,9.186667e-01,9.300000e-01,9.732919e-01,1.033981e+00,9.797931e-01,8.683221e-01,8.966000e-01,8.582528e-01,9.195480e-01,9.791064e-01,8.596000e-01,9.514881e-01,8.631837e-01,9.311446e-01,9.064740e-01,9.155625e-01,9.284135e-01,9.427273e-01,9.752653e-01,8.886250e-01,9.588824e-01,9.211861e-01,4.612330e-02,8.579372e-01,1.033981e+00
3.081000e+00,1.000140e+00,8.697710e-01,9.031068e-01,8.583857e-01,9.197778e-01,9.307692e-01,9.731677e-01,1.033791e+00,9.797931e-01,8.685235e-01,8.962500e-01,8.585502e-01,9.197740e-01,9.783404e-01,8.606400e-01,9.516369e-01,8.635102e-01,9.305422e-01,9.071098e-01,9.156250e-01,9.276923e-01,9.434343e-01,9.752245e-01,8.881250e-01,9.585294e-01,9.213363e-01,4.591325e-02,8.583857e-01,1.033791e+00
3.082000e+00,1.000180e+00,8.706107e-01,9.023301e-01,8.582511e-01,9.185556e-01,9.303462e-01,9.732298e-01,1.034194e+00,9.804828e-01,8.685906e-01,8.967500e-01,8.584015e-01,9.197740e-01,9.789362e-01,8.608800e-01,9.516667e-01,8.634286e-01,9.310241e-01,9.076301e-01,9.159375e-01,9.285577e-01,9.429293e-01,9.751429e-01,8.887500e-01,9.588824e-01,9.214701e-01,4.597213e-02,8.582511e-01,1.034194e+00
3.083000e+00,1.000180e+00,8.701527e-01,9.018447e-01,8.582511e-01,9.185556e-01,9.300000e-01,9.738509e-01,1.034218e+00,9.810345e-01,8.689933e-01,8.961000e-01,8.589591e-01,9.200000e-01,9.788936e-01,8.604000e-01,9.515774e-01,8.637551e-01,9.309036e-01,9.074566e-01,9.163750e-01,9.284135e-01,9.431313e-01,9.753061e-01,8.886250e-01,9.581176e-01,9.214548e-01,4.601672e-02,8.582511e-01,1.034218e+00
3.084000e+00,1.000190e+00,8.693893e-01,9.013592e-01,8.586547e-01,9.195556e-01,9.293462e-01,9.737267e-01,1.034526e+00,9.812414e-01,8.690604e-01,8.971000e-01,8.586245e-01,9.202260e-01,9.786383e-01,8.604000e-01,9.519048e-01,8.639592e-01,9.315060e-01,9.071098e-01,9.163750e-01,9.285577e-01,9.430808e-01,9.753469e-01,8.873750e-01,9.585882e-01,9.214855e-01,4.611117e-02,8.586245e-01,1.034526e+00
3.085000e+00,1.000200e+00,8.703817e-01,9.033010e-01,8.587444e-01,9.187778e-01,9.300769e-01,9.744099e-01,1.034384e+00,9.812414e-01,8.693289e-01,8.969000e-01,8.588104e-01,9.207345e-01,9.784681e-01,8.606400e-01,9.522917e-01,8.637959e-01,9.312651e-01,9.068786e-01,9.161250e-01,9.278365e-01,9.427778e-01,9.756735e-01,8.868750e-01,9.586471e-01,9.215985e-01,4.605422e-02,8.587444e-01,1.034384e+00
3.086000e+00,1.000220e+00,8.708397e-01,9.024272e-01,8.585650e-01,9.198889e-01,9.300000e-01,9.736025e-01,1.034668e+00,9.805517e-01,8.687919e-01,8.965500e-01,8.588104e-01,9.204520e-01,9.790638e-01,8.618400e-01,9.522917e-01,8.637551e-01,9.322892e-01,9.058960e-01,9.166250e-01,9.284135e-01,9.424747e-01,9.749388e-01,8.893750e-01,9.586471e-01,9.216982e-01,4.591660e-02,8.585650e-01,1.034668e+00
3.087000e+00,1.000220e+00,8.700763e-01,9.028155e-01,8.584305e-01,9.201111e-01,9.293846e-01,9.737888e-01,1.035190e+00,9.796552e-01,8.689262e-01,8.968000e-01,8.588848e-01,9.202260e-01,9.786809e-01,8.608800e-01,9.518452e-01,8.638776e-01,9.325301e-01,9.064740e-01,9.163750e-01,9.281250e-01,9.426768e-01,9.752653e-01,8.880000e-01,9.582353e-01,9.215522e-01,4.600148e-02,8.584305e-01,1.035190e+00
3.088000e+00,1.000190e+00,8.703053e-01,9.022330e-01,8.584753e-01,9.196667e-01,9.301923e-01,9.737578e-01,1.035166e+00,9.805517e-01,8.695302e-01,8.970500e-01,8.591078e-01,9.204520e-01,9.795745e-01,8.607200e-01,9.518155e-01,8.633469e-01,9.331325e-01,9.067630e-01,9.161875e-01,9.284135e-01,9.423737e-01,9.752653e-01,8.862500e-01,9.585882e-01,9.216216e-01,4.614918e-02,8.584753e-01,1.035166e+00
3.089000e+00,1.000160e+00,8.702290e-01,9.025243e-01,8.586996e-01,9.203333e-01,9.300000e-01,9.737578e-01,1.035379e+00,9.797931e-01,8.695973e-01,8.970000e-01,8.592565e-01,9.203955e-01,9.786383e-01,8.608800e-01,9.520536e-01,8.639184e-01,9.328313e-01,9.070520e-01,9.164375e-01,9.286538e-01,9.423232e-01,9.755510e-01,8.881250e-01,9.585882e-01,9.217507e-01,4.597058e-02,8.586996e-01,1.035379e+00
3.090000e+00,1.000190e+00,8.707634e-01,9.032039e-01,8.575785e-01,9.187778e-01,9.301923e-01,9.739130e-01,1.035474e+00,9.804138e-01,8.702685e-01,8.966500e-01,8.592937e-01,9.205650e-01,9.792766e-01,8.610400e-01,9.522321e-01,8.644082e-01,9.325904e-01,9.076301e-01,9.165625e-01,9.282212e-01,9.425758e-01,9.752245e-01,8.896250e-01,9.590000e-01,9.218950e-01,4.597555e-02,8.575785e-01,1.035474e+00
3.091000e+00,1.000190e+00,8.706107e-01,9.043689e-01,8.579372e-01,9.214444e-01,9.299615e-01,9.745031e-01,1.034787e+00,9.814483e-01,8.706711e-01,8.965000e-01,8.591450e-01,9.208475e-01,9.796596e-01,8.616000e-01,9.521726e-01,8.642041e-01,9.327711e-01,9.072832e-01,9.166250e-01,9.288942e-01,9.428788e-01,9.756327e-01,8.868750e-01,9.590000e-01,9.220759e-01,4.605953e-02,8.579372e-01,1.034787e+00
3.092000e+00,1.000280e+00,8.703053e-01,9.020388e-01,8.584305e-01,9.207778e-01,9.296154e-01,9.740062e-01,1.035047e+00,9.804828e-01,8.700671e-01,8.969000e-01,8.590335e-01,9.201130e-01,9.791064e-01,8.601600e-01,9.527679e-01,8.640408e-01,9.321687e-01,9.078035e-01,9.162500e-01,9.285096e-01,9.434848e-01,9.749796e-01,8.877500e-01,9.590000e-01,9.217850e-01,4.607618e-02,8.584305e-01,1.035047e+00
3.093000e+00,1.000240e+00,8.709160e-01,9.029126e-01,8.587892e-01,9.202222e-01,9.296538e-01,9.740683e-01,1.034621e+00,9.806897e-01,8.702013e-01,8.973500e-01,8.592565e-01,9.209605e-01,9.790213e-01,8.607200e-01,9.522024e-01,8.639592e-01,9.319277e-01,9.078035e-01,9.172500e-01,9.281250e-01,9.428283e-01,9.748163e-01,8.877500e-01,9.589412e-01,9.218744e-01,4.587452e-02,8.587892e-01,1.034621e+00
3.094000e+00,1.000090e+00,8.703817e-01,9.023301e-01,8.578924e-01,9.204444e-01,9.294231e-01,9.737578e-01,1.035024e+00,9.806897e-01,8.695302e-01,8.972500e-01,8.596283e-01,9.207345e-01,9.800426e-01,8.612800e-01,9.522321e-01,8.644490e-01,9.315060e-01,9.068208e-01,9.165000e-01,9.280769e-01,9.428283e-01,9.757143e-01,8.890000e-01,9.584706e-01,9.218336e-01,4.599875e-02,8.578924e-01,1.035024e+00
3.095000e+00,1.000180e+00,8.710687e-01,9.044660e-01,8.580269e-01,9.207778e-01,9.298077e-01,9.735093e-01,1.034479e+00,9.807586e-01,8.702685e-01,8.974000e-01,8.595911e-01,9.204520e-01,9.789362e-01,8.605600e-01,9.520238e-01,8.642041e-01,9.328313e-01,9.067630e-01,9.168125e-01,9.281731e-01,9.431313e-01,9.754286e-01,8.882500e-01,9.585294e-01,9.219270e-01,4.584378e-02,8.580269e-01,1.034479e+00
3.096000e+00,1.000140e+00,8.712977e-01,9.020388e-01,8.575785e-01,9.201111e-01,9.296923e-01,9.736646e-01,1.035261e+00,9.815172e-01,8.697315e-01,8.972500e-01,8.599628e-01,9.219209e-01,9.799574e-01,8.624000e-01,9.524107e-01,8.646122e-01,9.328313e-01,9.061272e-01,9.170000e-01,9.283173e-01,9.430303e-01,9.756327e-01,8.888750e-01,9.593529e-01,9.221072e-01,4.600238e-02,8.575785e-01,1.035261e+00
3.097000e+00,1.000240e+00,8.713740e-01,9.033981e-01,8.582063e-01,9.210000e-01,9.304231e-01,9.741615e-01,1.034834e+00,9.814483e-01,8.704698e-01,8.974500e-01,8.600000e-01,9.198870e-01,9.797447e-01,8.620000e-01,9.526190e-01,8.640408e-01,9.325301e-01,9.064740e-01,9.173750e-01,9.286058e-01,9.428283e-01,9.755510e-01,8.876250e-01,9.584706e-01,9.221049e-01,4.591877e-02,8.582063e-01,1.034834e+00
3.098000e+00,1.000130e+00,8.706870e-01,9.028155e-01,8.584753e-01,9.211111e-01,9.297692e-01,9.743168e-01,1.034905e+00,9.815862e-01,8.701342e-01,8.974500e-01,8.601115e-01,9.218079e-01,9.789787e-01,8.618400e-01,9.521726e-01,8.646531e-01,9.334337e-01,9.072832e-01,9.168750e-01,9.285096e-01,9.436869e-01,9.754694e-01,8.886250e-01,9.586471e-01,9.222227e-01,4.588098e-02,8.584753e-01,1.034905e+00
3.099000e+00,1.000210e+00,8.717557e-01,9.034951e-01,8.578924e-01,9.221111e-01,9.301538e-01,9.747826e-01,1.034455e+00,9.815172e-01,8.697315e-01,8.982000e-01,8.604833e-01,9.203390e-01,9.794043e-01,8.623200e-01,9.527976e-01,8.645714e-01,9.328916e-01,9.078613e-01,9.172500e-01,9.286058e-01,9.444444e-01,9.753061e-01,8.876250e-01,9.588235e-01,9.223674e-01,4.585803e-02,8.578924e-01,1.034455e+00
